SL,Heat,Virus,Random
3348,49.55902361,2,0.440301754
6239,49.71748699,0,0.440323346
3314,49.57983193,0,0.440380536
1245,49.69107643,0,0.440420292
671,49.68107243,2,0.440424424
3891,49.50180072,1,0.440432324
3094,49.47218888,0,0.440477204
8923,49.51060424,0,0.440498083
2072,49.46058423,0,0.440535495
7304,49.3977591,2,0.440666415
1657,49.38135254,2,0.440668703
8295,49.50660264,1,0.440671675
603,49.27490996,2,0.440682348
1223,49.41776711,1,0.440709324
9573,49.57783113,2,0.440778961
8014,49.52621048,1,0.440831059
1916,49.50860344,0,0.440857605
7465,49.70388155,2,0.440898567
5825,49.46818727,1,0.440935212
5354,49.80832333,0,0.44094725
8856,49.60144058,1,0.440952207
4265,49.18327331,2,0.441001178
1036,49.515006,2,0.441141041
5420,49.6002401,1,0.44114607
3216,49.46538615,0,0.441177498
203,49.42056823,0,0.441276269
3871,49.66266507,0,0.441290905
6379,48.96758703,2,0.441359394
2586,49.76190476,1,0.441480127
2546,49.73829532,2,0.441547961
932,49.53141257,1,0.441566314
4872,49.37895158,1,0.441597676
9774,49.70948379,2,0.441601663
3202,49.28691477,0,0.441746631
4249,49.42777111,0,0.44178845
4471,49.54421769,1,0.441789849
1296,49.46298519,1,0.44182513
600,49.41416567,0,0.441841396
5928,49.42617047,2,0.441875258
6705,49.51460584,1,0.441900186
7490,49.50620248,0,0.441923654
9542,49.61944778,2,0.441954733
2712,49.47418968,1,0.442031892
4704,49.29331733,2,0.442046479
8063,49.33973589,1,0.442051456
4746,49.47218888,1,0.442125854
1827,49.48539416,2,0.442139385
1823,49.53861545,2,0.442169337
3329,49.75470188,2,0.442184447
8987,49.62905162,0,0.442194223
3505,49.73269308,0,0.442208256
7434,49.62785114,1,0.442218213
4328,49.55342137,1,0.442255349
184,49.52020808,0,0.44228876
7154,49.55342137,2,0.442311189
6978,49.42336935,2,0.442345467
154,49.42617047,0,0.442393759
9200,49.56222489,2,0.442395525
787,49.35854342,1,0.44241997
9472,49.66866747,1,0.442466507
3925,49.42977191,1,0.442487404
6568,48.70948379,0,0.442586895
3354,49.73189276,2,0.442593864
536,49.69947979,0,0.442644663
4069,49.6062425,2,0.442674593
8084,49.62344938,2,0.442711813
9318,49.92597039,2,0.442778342
3280,49.60984394,1,0.442797778
5230,49.29931973,2,0.442812903
7600,49.51580632,1,0.442813809
7016,49.56022409,1,0.44286532
8085,49.71388555,2,0.442902434
1231,49.58743497,1,0.442926977
916,49.45578231,1,0.442995121
6882,49.38015206,1,0.443053649
3876,49.80192077,0,0.443075088
7153,49.61384554,0,0.44314542
7381,49.56782713,0,0.443193866
4772,49.79071629,0,0.44324513
8655,49.17887155,2,0.443297275
6016,49.43377351,1,0.44333128
4933,49.52821128,2,0.443334119
3452,49.37735094,1,0.443357272
2337,49.63385354,1,0.443383732
4434,49.37695078,1,0.443409588
3555,49.51740696,0,0.443416909
1593,49.68667467,1,0.443506458
5668,49.5110044,0,0.443611667
4587,49.38855542,2,0.44365914
8752,49.57943177,0,0.443682275
8739,49.68267307,0,0.443691357
3508,49.35254102,1,0.44375581
1730,49.7755102,2,0.443756256
7089,49.48339336,2,0.443789658
808,49.63505402,2,0.443804742
2726,49.49139656,0,0.443814531
3854,49.05962385,0,0.443856637
4944,49.45538215,0,0.443929403
7514,49.27531012,2,0.443934348
9464,49.64185674,1,0.443934838
8353,49.42737095,1,0.44393735
657,49.40296118,1,0.444054459
9792,49.42697079,1,0.444086304
4934,49.59703882,1,0.444097227
6162,49.62064826,0,0.444103001
3712,49.67507003,1,0.444127474
9646,49.3657463,0,0.44424713
8302,49.6402561,0,0.444271882
1099,49.90756303,0,0.444320237
8012,49.66186475,0,0.444350005
4138,49.3797519,2,0.444364348
6711,49.6162465,1,0.444386134
1017,49.67466987,1,0.444404638
9733,49.52460984,1,0.444440094
4131,49.47458984,1,0.444492676
2069,49.34413766,1,0.44450412
7319,49.63945578,0,0.444518039
5779,49.45378151,2,0.444563502
3028,49.63865546,2,0.444581839
4553,49.51660664,1,0.444610994
7905,49.63905562,2,0.444649628
451,49.5942377,0,0.444680705
2102,49.48139256,0,0.444770697
9794,49.70948379,1,0.444812991
5481,49.36814726,0,0.44481691
3987,49.57543017,0,0.444828394
94,49.52821128,1,0.444844729
4790,49.61744698,2,0.444867524
7869,49.45498199,2,0.444874149
4239,49.50180072,1,0.444909607
9959,49.90676271,0,0.444926704
8821,49.67627051,2,0.444930375
5686,49.62545018,1,0.444945888
9082,49.65826331,1,0.444955214
3608,49.62545018,0,0.444965263
3251,49.34453782,0,0.444969991
7662,49.64985994,2,0.444993517
5221,49.87835134,2,0.444999086
9661,49.50780312,2,0.445004402
5101,49.69987995,0,0.445016087
2100,49.32092837,2,0.445056547
4151,49.5310124,2,0.445067174
2230,49.5130052,1,0.445101016
7143,49.75390156,1,0.445104205
2956,49.54421769,0,0.445110355
7506,49.48139256,2,0.445123413
6711,49.67587035,2,0.445137191
2482,49.39095638,1,0.445183022
1744,49.5190076,1,0.445186723
1429,49.55382153,2,0.44519176
307,49.71468587,0,0.445241787
1637,49.40096038,1,0.445245986
8248,49.62785114,0,0.445251202
7234,49.47619048,0,0.445284966
2394,49.84353741,2,0.445286719
5057,49.60064026,2,0.445319301
3496,49.54101641,1,0.445398285
8680,49.68667467,2,0.445609987
755,49.70788315,0,0.445614623
7748,49.58783513,1,0.445630255
6913,49.79151661,2,0.445642098
1799,49.37535014,1,0.445676618
6610,49.71988796,2,0.44568591
404,49.74869948,1,0.445704852
1406,49.17046819,1,0.445751879
8296,49.36254502,1,0.445795338
5182,49.40456182,2,0.445801447
3782,49.60944378,2,0.445810521
2498,49.60384154,0,0.445814315
2670,49.44977991,2,0.445830057
5426,49.63105242,2,0.44591897
898,49.18767507,1,0.445941212
538,49.43657463,0,0.445953182
2477,49.63545418,0,0.445983883
4959,49.85394158,1,0.446004872
646,49.54141657,2,0.446057981
210,49.20008003,2,0.446077013
947,49.46098439,2,0.446102823
3312,49.53221289,1,0.446150696
7492,49.58783513,2,0.446155965
3183,49.89995998,0,0.446156514
7436,49.39495798,2,0.44618329
9404,49.35894358,2,0.446200849
2435,49.44017607,1,0.446345478
8169,49.49419768,1,0.446378238
2144,49.66546619,1,0.446387402
995,49.57382953,2,0.446392067
937,49.56302521,1,0.446393838
1731,49.49339736,1,0.446427957
7050,49.44417767,2,0.446474842
2764,49.59783914,1,0.446496448
4503,49.70028011,0,0.446517031
1613,49.68547419,1,0.446593091
2946,49.44937975,1,0.446607419
6887,49.6462585,0,0.446635749
4067,49.50380152,2,0.446641297
8420,49.32813125,0,0.446646927
2357,49.34853942,2,0.446695704
5200,49.59103641,2,0.446720405
9193,49.55142057,0,0.446741414
7709,49.48019208,2,0.446759045
5559,49.69267707,2,0.446764809
7101,49.73909564,2,0.446789575
9961,49.77791116,1,0.446870639
9645,49.67186875,1,0.446933973
1310,49.79951981,2,0.446940844
508,49.40816327,1,0.446952889
5002,49.42977191,0,0.446967233
3678,49.40536214,0,0.446992699
656,49.36494598,1,0.447062552
6572,49.6282513,1,0.447128529
8019,49.61344538,0,0.447142837
3829,49.29331733,0,0.447181629
4150,49.3877551,0,0.447223456
3977,49.71388555,2,0.447240448
4075,49.37494998,2,0.447280835
9328,49.56462585,2,0.447375639
9944,49.61744698,2,0.447513167
1416,49.51580632,2,0.447538798
972,49.27531012,2,0.447545649
9593,49.6222489,2,0.447556057
2192,49.93517407,0,0.447579948
1772,49.71428571,2,0.447595906
3288,49.45818327,1,0.447618317
6102,49.31252501,2,0.447649943
7637,49.39695878,0,0.447865504
7726,49.96558623,2,0.447978223
9259,49.484994,1,0.447984813
8451,49.68387355,2,0.447998427
8208,49.54661865,2,0.448116497
99,49.55062025,1,0.448122584
7607,49.53501401,1,0.448270125
8632,49.25890356,1,0.448296201
5361,49.52621048,2,0.44833807
82,49.56742697,1,0.448350853
9078,49.43257303,0,0.448364838
9034,49.56102441,1,0.448370732
5747,49.65066026,0,0.448387667
470,49.48059224,2,0.448436523
8566,49.68907563,1,0.448446113
510,49.73909564,2,0.44845601
5323,49.10404162,0,0.448466457
8156,49.52460984,1,0.448516373
9571,49.39735894,0,0.448543121
811,49.60304122,1,0.448544607
1854,49.53141257,2,0.448600098
7280,49.45418167,1,0.448603092
3826,49.53621449,1,0.448638922
4063,49.7515006,2,0.448642077
84,49.81832733,0,0.448647365
6499,49.40656263,0,0.448661302
5187,49.5030012,0,0.448694318
5815,49.51060424,2,0.448701282
6311,49.78711485,2,0.448716337
4,49.84753902,1,0.448718876
2640,49.39295718,2,0.448728386
3504,49.47979192,0,0.448729994
4202,49.81192477,0,0.448830402
7808,49.38295318,2,0.448915489
9620,49.64785914,0,0.448956937
8646,49.45418167,0,0.448973551
9461,49.71028411,2,0.448976899
1798,49.42777111,1,0.449042276
7182,50.05322129,2,0.449064294
2684,49.52420968,1,0.449077168
9482,49.56462585,0,0.449116567
7706,49.65066026,0,0.449209431
7180,49.54461785,0,0.449213793
3705,49.65146058,0,0.449300483
5455,49.39095638,1,0.449302546
8861,49.67106843,2,0.44933278
9012,49.51020408,1,0.449343403
6037,49.33933573,1,0.44938047
6817,49.36934774,1,0.449387378
5936,49.65146058,0,0.449465931
8726,49.74789916,2,0.449488011
432,49.60984394,2,0.449521032
8219,49.26530612,1,0.449549615
940,49.46338535,2,0.449591586
8898,49.1292517,1,0.449599403
7872,49.48539416,1,0.449647136
5708,49.43617447,2,0.449680725
923,49.55862345,1,0.449774107
4678,49.75990396,2,0.449858594
4114,49.54021609,1,0.449871995
8953,49.54821929,0,0.449888571
7659,49.53861545,0,0.449936149
1269,49.60264106,1,0.449938635
8486,49.93677471,1,0.449944214
9788,49.39015606,2,0.449945117
9651,49.93517407,2,0.449975711
2522,49.55022009,1,0.450050646
95,49.51260504,0,0.450103137
8398,49.42456983,1,0.450104131
2702,49.66706683,0,0.450118895
4161,49.69867947,0,0.450153974
8869,49.50060024,1,0.450171784
8638,49.54261705,2,0.450187146
1161,49.42977191,0,0.450235666
4558,49.51780712,0,0.450277051
4019,49.45498199,2,0.450342031
3160,49.69987995,1,0.450402442
7338,49.7494998,1,0.450443427
4556,49.59863946,1,0.450531069
1294,49.72869148,2,0.450570625
9393,49.6102441,0,0.450578355
3337,49.26090436,1,0.450578649
7001,49.93717487,0,0.4508572
2275,49.6142457,2,0.450857474
197,49.96518607,1,0.450860395
8890,49.33893557,0,0.450913394
1571,49.88395358,2,0.451134382
5288,49.494998,2,0.451153772
5911,49.49419768,2,0.451160027
2726,49.55822329,1,0.451219607
5848,49.61584634,1,0.451255404
2822,49.64145658,0,0.451353853
6370,49.53901561,0,0.451355169
3747,49.32052821,2,0.451396948
9108,49.8567427,1,0.451447261
6938,49.73589436,1,0.45145788
6445,49.42737095,2,0.451516156
5888,49.41856743,2,0.451528388
7019,49.44937975,0,0.451587673
7117,49.40976391,1,0.451617497
5214,49.55822329,2,0.451663888
5177,49.69347739,1,0.451711704
7692,49.40536214,1,0.451721133
3459,49.71268507,2,0.45182062
2404,49.50660264,1,0.451832577
9665,49.66786715,1,0.451865381
3491,49.52661064,1,0.451873127
5316,49.5962385,1,0.451876268
4836,49.4909964,0,0.451887358
4135,49.67386955,0,0.451898134
3668,49.31212485,0,0.451911225
3919,49.58183273,2,0.451968461
906,49.64785914,1,0.451970531
1389,49.59943978,0,0.452147597
7796,49.37014806,2,0.452170542
1504,49.37855142,2,0.452258873
2781,49.35854342,2,0.452262989
8669,49.65146058,2,0.452348308
2348,49.56542617,1,0.452396836
67,49.25970388,0,0.452414406
7011,49.46458583,0,0.452416308
1832,49.43017207,0,0.452437877
3364,49.57342937,1,0.452513184
1262,49.6242497,0,0.452528477
602,49.52781112,2,0.452550794
2502,49.47619048,2,0.452564851
4814,49.67507003,0,0.452570279
6325,49.65466186,2,0.45257918
7406,49.64585834,0,0.452731321
8612,49.57062825,0,0.452900192
9419,49.68387355,2,0.452977481
74,49.43697479,2,0.453072911
7053,49.63065226,1,0.453077394
1305,49.57903161,1,0.453087612
631,49.33693477,0,0.453125762
8573,49.5942377,1,0.453285095
7063,49.74229692,1,0.453301897
1155,49.49819928,1,0.453317645
5269,49.07042817,0,0.453324533
3928,49.49579832,2,0.453359672
7132,49.49579832,2,0.453374106
7015,49.49179672,0,0.453389335
4586,49.38815526,0,0.453434594
4952,49.6422569,2,0.453438361
5705,49.68907563,1,0.453493123
3194,49.48379352,0,0.453557232
9916,49.63705482,0,0.453572314
434,49.41656663,2,0.453576645
5949,49.46338535,2,0.453637102
441,49.45698279,2,0.453660346
4423,49.45098039,2,0.453697376
2839,49.6442577,1,0.453780471
3574,49.75390156,1,0.453787858
712,49.33573429,0,0.453811337
1852,49.55862345,1,0.453829043
9890,49.81912765,0,0.453864597
4249,49.40776311,2,0.453896917
801,49.54541817,0,0.453963743
1378,49.76590636,1,0.454024997
4720,49.5170068,2,0.454029792
4868,49.49019608,1,0.454035434
1268,49.50140056,1,0.454088802
4891,49.60264106,0,0.454228048
9711,49.27130852,0,0.454248552
3020,49.50220088,0,0.454290448
9118,49.47859144,0,0.454295645
8831,49.53421369,0,0.454375144
2622,49.58943577,2,0.454382244
1927,49.48219288,0,0.454387693
2826,49.65626251,0,0.454397309
8285,49.77711084,2,0.454527626
8179,49.58423369,1,0.454633436
8916,49.51340536,0,0.454810821
4855,49.38495398,1,0.454831298
648,49.49819928,0,0.45483164
3532,49.222489,2,0.454863423
6785,49.26370548,2,0.454876083
4072,49.63105242,2,0.454946793
2558,49.60664266,0,0.455061698
1600,49.45418167,1,0.455114368
1103,49.66346539,0,0.455121009
8954,49.52020808,1,0.45512503
2196,49.59103641,2,0.455153826
8045,49.54301721,1,0.455156508
7267,49.58943577,1,0.455174525
4547,49.43777511,1,0.455178662
8940,49.4729892,1,0.455197981
1548,49.67787115,0,0.455239632
1928,49.56142457,1,0.455291133
8850,49.47739096,0,0.45534886
6765,49.68267307,1,0.455371427
1429,49.06162465,0,0.455395279
6390,49.60944378,2,0.455396406
8793,49.61784714,0,0.455434406
5316,49.42697079,2,0.45548201
1563,49.65146058,0,0.455497203
6274,49.13965586,1,0.455543588
8220,49.67106843,1,0.455585876
5178,49.54861945,1,0.455598965
6270,49.47619048,0,0.455649969
3743,49.95838335,1,0.455700926
3883,49.77390956,2,0.455742687
4807,49.58303321,0,0.455769185
7582,49.39735894,2,0.455772609
7707,49.39215686,0,0.455808285
8501,49.59983994,1,0.455941879
4253,49.58383353,2,0.456010195
947,49.45258103,1,0.456014281
8984,49.58663465,2,0.456074595
1641,49.60544218,1,0.45609078
1921,49.4729892,1,0.45610395
210,49.55182073,0,0.456118162
1980,49.4689876,2,0.456205499
6582,49.44057623,2,0.456291533
9241,49.54421769,1,0.456300993
107,49.33053221,0,0.456367448
4563,49.71268507,0,0.456371904
8472,49.37535014,2,0.456454321
7612,49.51580632,1,0.456469165
2355,49.53701481,2,0.456482385
6609,49.48579432,1,0.45652612
4837,49.50380152,2,0.456581408
8029,49.70188075,2,0.456590621
5148,49.52621048,1,0.456597402
7077,49.68507403,2,0.456613873
1457,49.49779912,2,0.456619013
1424,49.55902361,2,0.456637043
314,49.40096038,1,0.456673962
587,49.54941977,1,0.456775973
1973,49.08003201,2,0.456808246
4059,49.51860744,1,0.456863834
5727,49.56262505,2,0.45692042
5238,49.5010004,0,0.456944854
8891,49.4869948,2,0.456945738
8119,49.49379752,2,0.456953087
2799,49.41936775,1,0.456966981
8189,49.56262505,1,0.457002616
1227,49.53981593,2,0.457062032
108,49.59783914,2,0.457070428
6376,49.45018007,2,0.457117949
9145,49.58903561,0,0.457180232
9934,49.59743898,0,0.457246676
3531,49.31692677,1,0.457247303
8657,49.24689876,0,0.457313744
9356,49.57422969,1,0.457362838
2892,49.60184074,2,0.457365312
1240,49.61464586,1,0.457437173
1399,49.63745498,0,0.457565565
8461,49.36614646,1,0.457576258
9870,49.49259704,2,0.457618883
7528,49.46498599,2,0.457684287
5552,49.06802721,2,0.457692458
2830,49.44377751,0,0.457801044
608,49.71868747,0,0.457811811
989,49.80432173,2,0.457863472
1866,49.55262105,1,0.45787255
185,49.49979992,0,0.457890397
6584,49.45818327,2,0.457922727
2327,49.2805122,0,0.457953784
6607,49.73869548,1,0.458038453
7394,49.31452581,0,0.458052997
8015,49.34053621,2,0.458055334
2741,49.21888756,0,0.458067715
7516,49.68787515,1,0.45810302
5167,49.30612245,1,0.458134
6766,49.58583433,0,0.458160704
9196,49.41056423,1,0.458167637
6957,49.57302921,1,0.458217752
3836,49.95678271,1,0.458257473
93,49.56262505,1,0.458288142
8199,49.60344138,1,0.458300005
8975,49.61384554,0,0.458398676
7964,49.41896759,1,0.458452117
8367,49.57382953,2,0.458476327
7363,49.51660664,2,0.458481909
9616,49.41456583,1,0.458518723
4288,49.05762305,2,0.458542927
2114,49.69307723,0,0.458569731
8304,49.61784714,1,0.458578701
3317,49.51420568,0,0.458652904
4025,49.54581833,0,0.458684529
4288,49.55622249,1,0.458686592
3116,49.49659864,2,0.458740738
929,49.69067627,0,0.458762675
1078,49.53141257,2,0.458815143
2174,50.1292517,1,0.458829093
1692,49.53861545,1,0.458845587
7279,49.57743097,0,0.458850106
4852,49.61264506,1,0.458952338
2551,49.55982393,0,0.459037014
8407,49.37214886,2,0.459136802
3164,49.46778711,2,0.459140511
643,49.46258503,2,0.459157361
1984,49.58103241,2,0.459175546
827,49.35654262,1,0.459370191
9354,49.62785114,2,0.459373452
1058,49.59863946,1,0.459397729
104,49.68587435,0,0.459431416
6838,49.58423369,0,0.459443392
3754,49.40976391,1,0.459467691
2232,49.3677471,0,0.459468993
5705,49.46258503,0,0.459482463
8476,49.64865946,2,0.459487266
2596,49.64545818,0,0.459492299
3423,49.78791517,2,0.459511933
9178,49.32933173,0,0.459533723
2139,49.32893157,1,0.459533769
8439,49.3657463,1,0.459664026
9924,49.43697479,0,0.459668395
4748,49.55302121,1,0.459766513
2953,49.49539816,0,0.459770822
1155,49.72909164,2,0.459779436
5575,49.73629452,0,0.459802521
3502,49.41776711,2,0.459821448
793,49.53621449,1,0.459852318
1601,49.43857543,2,0.459859609
3190,49.5210084,0,0.459864489
3081,49.56822729,1,0.459887443
3217,49.42136855,0,0.459983122
7043,49.54301721,2,0.460066115
7241,49.52741096,1,0.460124856
7666,49.46418567,1,0.460220563
1311,49.66986795,0,0.460245829
2308,49.78751501,0,0.460247562
5914,49.41456583,0,0.46026774
6555,49.66546619,1,0.460407007
5054,49.38215286,0,0.460423454
2143,49.68307323,2,0.460458484
8671,49.54701881,1,0.460545132
5422,49.30052021,0,0.460550041
6388,49.51380552,2,0.460600951
4386,49.70148059,0,0.460609495
4629,49.31652661,0,0.46066266
4391,49.45618247,1,0.460675169
2927,49.72709084,0,0.460718965
9459,49.37014806,1,0.460735643
3383,49.74789916,1,0.46075894
329,49.42016807,0,0.460796215
2046,49.61144458,1,0.460817406
6543,49.41736695,1,0.460822863
8488,49.69267707,2,0.46086534
4733,49.53581433,2,0.460947022
5881,49.75510204,2,0.460954574
6022,49.38655462,2,0.461019817
8710,49.40936375,1,0.461088927
7187,49.07563025,2,0.461103978
7502,49.45338135,2,0.461109233
3240,49.54181673,0,0.461120021
4925,49.62184874,0,0.46113564
7034,49.59103641,0,0.461138225
1879,49.5230092,1,0.461156747
7261,49.60264106,2,0.461168474
1572,49.88395358,2,0.461210053
9279,49.29811925,0,0.461241306
6831,49.42016807,0,0.461260708
1179,49.21448579,2,0.461299464
23,49.43097239,1,0.461321612
7852,49.36614646,1,0.461329245
8805,49.43537415,0,0.461331691
3562,49.52420968,1,0.461483905
673,49.16526611,2,0.461564518
2965,49.95118047,1,0.461609298
9220,49.53541417,0,0.461616286
9046,49.53861545,0,0.461643122
5268,49.67466987,0,0.461651699
4010,49.36534614,2,0.461665106
6972,49.60464186,0,0.461683924
7832,49.44937975,0,0.461711506
